,collisions,speed (on enter),braking force,braking force (norm),dtc (front),ttc (front),dtc (inter),dtc (approach),tl state (on enter),foes in inter (on enter),time (on enter),time (end),n stops,side move,run red light,envelope_id,stage,is_target
3701,[],8.790069331446006,0.8675106383896924,0.1735021276779385,9.829716302796895,3.5150389078845614,0.904331122029711,2.6653260524906752,rrrGGgrrrGGg,['eb_left2' 'eb_right2' 'eb_straight2' 'nb_left1' 'wb_left1' 'wb_right2'],6.699999999999996,11.100000000000001,0.0,-1.0,False,32,brrt,False
3702,[],4.694740541172197,2.8291061559957553,0.5658212311991511,1.5439349098737452,0.6462581050029929,0.9002435746200692,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_right3' 'wb_straight2' 'wb_straight3']",15.199999999999996,21.299999999999997,0.0,-1.0,False,32,brrt,False
3703,[],5.283475249974121,2.6262171074530727,0.5252434214906145,2.0010000000000328,1.2373832194448142,0.9068295738440904,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_straight1' 'eb_straight2' 'nb_left2' 'wb_left1' 'wb_left2'
 'wb_right2']",23.4,29.199999999999996,1.0,-1.0,False,32,brrt,False
3704,[],5.3046623282523075,2.5455132346388423,0.5091026469277684,2.0010000000000328,1.257930687036146,7.833530502279548,1.400000000000034,rrrGGgrrrGGg,['eb_left4' 'eb_straight1' 'eb_straight2'],41.4,47.199999999999996,2.0,-1.0,False,32,brrt,False
3705,[],3.734222093181535,3.02435320893927,0.604870641787854,2.3416795132052357,1.1513858495958917,0.9037986247623059,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right4' 'eb_straight2' 'sb_left2' 'wb_left1'
 'wb_left2' 'wb_right4' 'wb_straight3']",11.999999999999993,18.699999999999996,0.0,-1.0,False,32,brrt,False
3706,[],5.504662328252307,2.9016062439569246,0.5803212487913849,2.0010000000000328,1.1758268286659423,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left3' 'wb_left4'
 'wb_right2' 'wb_right3' 'wb_straight3' 'wb_straight4']",63.5,69.20000000000002,1.0,-1.0,False,32,brrt,False
3707,[],7.92609707944834,5.000000000000009,1.0000000000000022,11.290811412577964,4.041908274161444,0.9002435746200576,4.106200488924497,rrrGGgrrrGGg,"['eb_left2' 'eb_straight2' 'nb_left1' 'sb_straight1' 'wb_left1'
 'wb_right1' 'wb_straight2']",6.1000000000000085,11.400000000000006,0.0,-1.0,False,32,brrt,False
3708,[],5.504662328252307,3.239967831729822,0.6479935663459644,2.0010000000000328,1.1119924166684,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left3' 'wb_left4'
 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",64.5,70.20000000000002,1.0,-1.0,False,32,brrt,False
3709,"[{'lane': '1si_0', 'other id': 'eb_right4', 'other speed': 8.231053436896543, 'other type': 'AggrCar', 'pos': 199.06452728414538, 'speed': 0.015083350760269103, 'status': 'victim', 'time': 8.800000000000004}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 2.1000000000000005, 'other type': 'Car', 'pos': 4.142539611486521, 'speed': 0.0, 'status': 'victim', 'time': 10.399999999999999}]",0.0,3.6190817523662266,0.7238163504732453,9.559342340529156,3.388030406227989,0.9002435746200643,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_straight2' 'nb_left1' 'nb_right1' 'sb_left2'
 'wb_left1' 'wb_left2' 'wb_right2' 'wb_straight2']",8.899999999999999,20.199999999999996,2.0,8.699999999999996,False,32,brrt,True
3710,[],3.4227092312683647,2.022334871101572,0.4044669742203144,5.655017404601897,2.474195710199062,0.9020055672171977,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right1' 'eb_right2' 'eb_straight1'
 'eb_straight2' 'wb_left1' 'wb_left2' 'wb_straight2']",9.299999999999997,16.199999999999996,0.0,-1.0,False,32,brrt,False
3711,[],5.5042736101989505,3.2296796731009447,0.645935934620189,2.00748164384504,1.1138491261875174,0.9099996018865607,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2']",13.5,19.199999999999996,0.0,-1.0,False,32,brrt,False
3712,[],10.691470887244844,0.0,0.0,14.689948665860832,14.289261203035668,0.9062141763767521,1.4077223266664873,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'eb_straight2' 'nb_left1' 'wb_left1' 'wb_right2'],6.900000000000006,10.900000000000006,0.0,-1.0,False,32,brrt,False
3713,[],5.994495754341219,1.5696929857718267,0.31393859715436534,6.280958535379227,3.302000923361454,0.9033943608711374,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight2' 'nb_left1' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_straight1']",8.299999999999997,13.799999999999997,0.0,-1.0,False,32,brrt,False
3714,[],5.3046623282523075,2.4525846247181504,0.4905169249436301,2.0010000000000328,1.2841877915927966,7.833530502279548,1.400000000000034,rrrGGgrrrGGg,['eb_left4' 'eb_straight1' 'eb_straight2'],43.6,49.49999999999999,2.0,-1.0,False,32,brrt,False
3715,[],2.6789199759802003,2.21766941873061,0.443533883746122,3.472326915207555,3.530326164396639,0.9019862317734177,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_straight2' 'nb_left1' 'nb_right1' 'wb_left1'
 'wb_left2']",7.400000000000006,16.80000000000001,0.0,-1.0,False,32,brrt,False
3716,[],5.504662328252307,3.239967831729822,0.6479935663459644,2.0010000000000328,1.1119924166684,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left3' 'wb_left4'
 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",64.5,70.20000000000002,1.0,-1.0,False,32,brrt,False
3717,[],3.3450531228169527,2.8749791834798444,0.5749958366959689,5.721926634171779,1.4356579177856692,0.904262052420481,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right4' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_right4' 'wb_straight1']",11.199999999999996,18.199999999999996,0.0,-1.0,False,32,brrt,False
3718,[],5.5042736101989505,3.2296796731009447,0.645935934620189,2.00748164384504,1.1138491261875174,0.9099996018865607,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2']",13.5,19.199999999999996,0.0,-1.0,False,32,brrt,False
3719,[],5.504662328252307,3.4087293761200845,0.6817458752240169,2.0010000000000328,1.0838309290161197,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",15.5,21.199999999999996,1.0,-1.0,False,32,brrt,False
3720,[],5.405495020566629,3.1973048285720784,0.6394609657144157,2.1807048632678057,1.1319636694068502,0.9009397956232272,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right3' 'wb_straight2']",12.5,18.299999999999997,0.0,-1.0,False,32,brrt,False
3721,[],5.262941298147783,2.5633475781789894,0.5126695156357979,4.330107594586593,1.7522989729929987,0.9080531398159528,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_right3' 'wb_straight1' 'wb_straight2']",9.600000000000001,15.399999999999999,0.0,-1.0,False,32,brrt,False
3722,[],5.503033828660817,3.1317494418896397,0.6263498883779279,2.0084941141307127,1.1314658819726293,0.9101429715557676,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2']",13.5,19.199999999999996,0.0,-1.0,False,32,brrt,False
3723,[],8.228760314091275,1.4291592312240642,0.28583184624481284,7.396297971441412,2.5903373152503706,0.903710466793693,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_straight2' 'nb_left1' 'wb_left1'
 'wb_left2' 'wb_right2']",8.0,12.600000000000001,0.0,-1.0,False,32,brrt,False
3724,[],5.3046623282523075,2.764041451889112,0.5528082903778224,2.0010000000000328,1.2053150336716467,0.9083312811205809,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_straight1' 'eb_straight2' 'wb_left1' 'wb_left2'
 'wb_straight1' 'wb_straight2']",26.299999999999997,32.1,2.0,-1.0,False,32,brrt,False
3725,"[{'lane': '1si_1', 'other id': 'eb_left2', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 193.49528959183368, 'speed': 1.860369675288019, 'status': 'collider', 'time': 10.100000000000001}]",-1.0,1.586162579425272,0.3172325158850544,1.411032056464992,0.8015543986430743,9999.0,1.400000000000034,,[],-1.0,11.199999999999996,0.0,-1.0,False,32,brrt,False
3726,[],5.279864315993314,2.6587166386214993,0.5317433277242999,2.0010000000000328,1.2295931988216537,0.9064974207532328,1.400000000000034,rrrGGgrrrGGg,"['eb_left3' 'eb_left4' 'eb_right3' 'eb_straight1' 'eb_straight2'
 'wb_left1' 'wb_right3' 'wb_straight1' 'wb_straight2']",22.4,28.299999999999997,1.0,-1.0,False,32,brrt,False
3727,[],5.504553806053441,3.262414990701481,0.6524829981402962,2.003621004403442,1.107982441805104,0.9099269578041898,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right3' 'eb_right4' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight2' 'wb_straight3']",13.5,19.199999999999996,0.0,-1.0,False,32,brrt,False
3728,[],5.301559958294294,2.6587166386214993,0.5317433277242999,2.0010000000000328,1.2295931988216537,0.9090111788899385,1.400000000000034,rrrGGgrrrGGg,"['eb_left3' 'eb_left4' 'eb_right4' 'eb_straight1' 'eb_straight2'
 'nb_left2' 'wb_left1' 'wb_left2' 'wb_right3']",24.199999999999996,30.0,1.0,-1.0,False,32,brrt,False
3729,[],5.504662328252307,2.3088432592332486,0.4617686518466497,2.0010000000000328,1.335080564568783,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left3' 'eb_left4' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left1'
 'wb_left2' 'wb_right2' 'wb_right3' 'wb_straight3' 'wb_straight4']",17.5,23.199999999999996,1.0,-1.0,False,32,brrt,False
3730,[],5.504662328252307,3.6146203306749825,0.7229240661349965,2.0010000000000328,1.0529586822620796,0.9098932308876247,1.400000000000034,rrrGGgrrrGGg,"['eb_left4' 'eb_right2' 'eb_right3' 'eb_straight2' 'wb_left2' 'wb_left3'
 'wb_right2' 'wb_right3' 'wb_straight3' 'wb_straight4']",61.5,67.30000000000001,1.0,-1.0,False,32,brrt,False
3731,[],10.479159410854368,9.000000000000004,2.000000000000001,9999.0,9999.0,0.9002895691989904,1.402588374381992,rrrGGgrrrGGg,['eb_left1' 'eb_right2' 'nb_left1'],4.199999999999996,15.499999999999993,1.0,-1.0,False,33,seq,False
3732,[],10.201656734982702,0.04605703361663771,0.009211406723327542,13.749908887073529,1.8788037601738738,0.9204986621553466,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right1' 'eb_right3' 'nb_left3' 'sb_left3' 'wb_left2'],10.399999999999999,15.0,0.0,-1.0,False,33,seq,False
3733,[],0.3542357014060777,5.000000000000209,1.0000000000000522,1.400000000000034,1.7351025887245755,1.9832655865315534,1.400000000000034,GGgrrrGGgrrr,['eb_straight3' 'nb_left3' 'sb_left2' 'sb_left3' 'sb_straight4'],25.900000000000006,43.7,2.0,-1.0,True,33,seq,False
3734,"[{'lane': '1si_1', 'other id': 'eb_right3', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 199.998, 'speed': 1.6000000000000003, 'status': 'victim', 'time': 33.4}]",0.5,5.000000000000446,1.0000000000001115,12.266905717363196,1.6140665417583175,1.2815607333012367,1.400000000000034,rrGrrrrrGrrr,['sb_left2' 'sb_left4'],32.199999999999996,41.5,1.0,-1.0,True,33,seq,False
3735,[],10.477777777777758,0.0,0.0,22.97222222222223,9999.0,0.9129188900259171,1.400000000000034,rrrGGgrrrGGg,['eb_right3' 'wb_left2' 'wb_left4'],10.199999999999996,14.600000000000001,0.0,-1.0,False,33,seq,False
3736,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.7999999999999999, 'other type': 'Car', 'pos': 199.31899999999996, 'speed': 0.11697780687839794, 'status': 'victim', 'time': 13.799999999999997}]",0.1,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,0.9004358132903008,1.400000000000034,rrrGGgrrrGGg,['nb_left3' 'sb_left3'],13.899999999999999,22.699999999999996,2.0,13.699999999999996,False,33,seq,True
3737,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.7999999999999999, 'other type': 'Car', 'pos': 199.31899999999996, 'speed': 0.11697780687839794, 'status': 'victim', 'time': 13.799999999999997}]",0.0,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,0.9004358132903008,1.400000000000034,rrrGGgrrrGGg,['nb_left2' 'nb_left3' 'sb_left2' 'sb_left3'],13.899999999999999,22.799999999999997,2.0,13.699999999999996,False,33,fs,True
3738,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 0.7999999999999999, 'other type': 'Car', 'pos': 199.31899999999996, 'speed': 0.11697780687839794, 'status': 'victim', 'time': 13.799999999999997}]",0.1,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,0.9004358132903008,1.400000000000034,rrrGGgrrrGGg,['nb_left3' 'sb_left3'],13.899999999999999,22.699999999999996,2.0,13.699999999999996,False,33,fs,True
3739,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 1.270897892561269, 'other type': 'Car', 'pos': 200.08887869730475, 'speed': 0.48548709524705913, 'status': 'victim', 'time': 14.5}]",0.0,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,0.9002435746200282,1.400000000000034,rrrGGgrrrGGg,"['nb_left2' 'nb_left3' 'sb_left1' 'sb_left2' 'sb_straight4' 'wb_left4'
 'wb_right3']",14.600000000000001,24.5,2.0,14.399999999999999,False,33,fs,True
3740,"[{'lane': '1si_2', 'other id': 'eb_left3', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.004, 'speed': 0.0, 'status': 'victim', 'time': 13.100000000000001}]",0.0,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,0.9011987576975626,1.400000000000034,rrrGGgrrrGGg,['nb_left2' 'nb_left3' 'nb_right2' 'nb_straight4' 'sb_left2' 'sb_left4'],13.199999999999996,26.299999999999997,2.0,13.0,False,33,fs,True
3741,"[{'lane': '1si_2', 'other id': 'eb_left3', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.004, 'speed': 0.0, 'status': 'victim', 'time': 13.100000000000001}]",0.0,3.4414557605736285,0.6882911521147257,2.0010000000000328,1.0788005080606176,1.982740301627599,1.400000000000034,rrrGGgrrrGGg,"['nb_left3' 'nb_left4' 'nb_straight4' 'sb_left1' 'sb_left2' 'sb_right2'
 'wb_straight1']",13.199999999999996,41.4,2.0,13.0,False,33,fs,True
3742,[],0.5,5.000000000000356,1.000000000000089,23.25,9999.0,2.2861300161165277,1.400000000000034,rrrGGgrrrGGg,['eb_left3' 'sb_left2' 'sb_left4'],35.300000000000004,44.6,1.0,-1.0,False,33,fs,False
3743,[],0.5,5.000000000000356,1.000000000000089,23.25,9999.0,2.2861300161165277,1.400000000000034,rrrGGgrrrGGg,['eb_left3' 'sb_left2' 'sb_left4'],35.1,44.4,1.0,-1.0,False,33,fs,False
3744,[],0.5,5.000000000000788,1.000000000000197,22.77777777777777,9999.0,2.2861300161165277,1.400000000000034,rrrGGgrrrGGg,['eb_left3' 'sb_left2' 'sb_left4'],38.9,48.199999999999996,1.0,-1.0,False,33,brrt,False
3745,[],5.3046623282523075,3.9472647613014655,0.7894529522602931,2.0010000000000328,1.0072775710839552,0.9083312811205809,1.400000000000034,rrrGGgrrrGGg,"['eb_straight1' 'eb_straight2' 'wb_left2' 'wb_left4' 'wb_right4'
 'wb_straight3' 'wb_straight4']",38.9,44.699999999999996,2.0,-1.0,False,34,seq,False
3746,"[{'lane': '1si_2', 'other id': 'eb_left2', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 200.98151122376157, 'speed': 0.0, 'status': 'collider', 'time': 10.100000000000009}
 {'lane': ':0_10_0', 'other id': 'eb_straight1', 'other speed': 0.7, 'other type': 'Car', 'pos': 7.227044297631885, 'speed': 12.626408846882766, 'status': 'victim', 'time': 10.200000000000003}]",12.626408846882766,9.000000000000004,2.000000000000001,2.0076811744291945,1.317719941521971,0.9178695023295461,1.2801349258441084,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'wb_left1' 'wb_left2' 'wb_right3'
 'wb_straight1' 'wb_straight2']",10.200000000000003,13.0,1.0,10.0,False,34,seq,True
3747,"[{'lane': '1si_0', 'other id': 'eb_right3', 'other speed': 1.2, 'other type': 'Car', 'pos': 200.61899999999997, 'speed': 0.0, 'status': 'victim', 'time': 10.100000000000009}
 {'lane': '1si_0', 'other id': 'eb_right4', 'other speed': 0.4180674271888614, 'other type': 'Car', 'pos': 193.21802102374994, 'speed': 0.0, 'status': 'victim', 'time': 10.100000000000009}
 {'lane': ':0_10_0', 'other id': 'eb_straight1', 'other speed': 0.5, 'other type': 'Car', 'pos': 7.107044297631885, 'speed': 0.0, 'status': 'victim', 'time': 10.200000000000003}]",0.0,2.566849730219163,0.5133699460438326,2.006451904592268,1.317719941521971,0.9018545445095165,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'wb_left1' 'wb_left2' 'wb_straight1' 'wb_straight2'],10.200000000000003,19.0,1.0,10.0,False,34,fs,True
3748,[],0.1016622920848669,2.566849730219163,0.5133699460438326,2.0010000000000328,1.432809099070639,0.8845207303426176,1.400000000000034,rrrrrGrrrrrG,"['eb_left1' 'eb_left2' 'eb_straight1' 'wb_left2' 'wb_left4' 'wb_straight3'
 'wb_straight4']",17.10000000000001,25.900000000000006,1.0,16.900000000000006,True,34,fs,True
3749,[],0.1016622920848669,2.4793202733466657,0.49586405466933314,2.0010000000000328,1.4307787745968488,0.8845207303426176,1.400000000000034,rrrrrGrrrrrG,['eb_left1' 'eb_left2' 'eb_straight1' 'wb_left2' 'wb_left4' 'wb_straight3'],17.10000000000001,25.900000000000006,1.0,16.900000000000006,True,34,fs,True
3750,"[{'lane': '1si_2', 'other id': 'eb_left2', 'other speed': 2.553284449825727, 'other type': 'Car', 'pos': 200.03144779531803, 'speed': 0.0, 'status': 'victim', 'time': 8.200000000000003}]",0.0,2.923783577570492,0.5847567155140985,2.007080492425075,1.1712621016303277,0.9002435746200552,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'sb_left1' 'wb_left1' 'wb_left2' 'wb_right4' 'wb_straight1'
 'wb_straight2']",8.300000000000011,21.80000000000001,1.0,8.100000000000009,False,34,fs,True
3751,"[{'lane': ':0_10_0', 'other id': 'eb_straight4', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 8.848700171657242, 'speed': 3.662299125692182, 'status': 'victim', 'time': 15.200000000000003}]",9.376038,9.000000000000004,2.000000000000001,13.69663319279539,9999.0,0.8933551638317152,1.400000000000034,rrrGGgrrrGGg,['eb_right2' 'nb_straight1' 'sb_left1' 'wb_left1' 'wb_left2'],4.900000000000006,20.80000000000001,1.0,-1.0,False,34,fs,False
3752,"[{'lane': ':0_10_0', 'other id': 'eb_straight4', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 8.951476568934908, 'speed': 3.1000000000000014, 'status': 'victim', 'time': 15.0}]",9.788888888888872,9.000000000000004,2.000000000000001,15.992026071843725,9999.0,0.890848527422486,1.400000000000034,rrrGGgrrrGGg,['eb_right2' 'nb_straight1' 'sb_left1' 'wb_left1' 'wb_left2'],4.900000000000006,21.0,1.0,-1.0,False,34,fs,False
3753,"[{'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 2.1000000000000005, 'other type': 'Car', 'pos': 2.50222222222218, 'speed': 0.0, 'status': 'victim', 'time': 14.199999999999996}]",0.0,3.4228251983241558,0.6845650396648312,8.16507812986265,2.3296001078236377,0.878990452784363,1.1044834012648999,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right4' 'eb_straight2' 'sb_left1' 'wb_left1'
 'wb_left2' 'wb_straight3']",11.100000000000001,23.800000000000004,1.0,10.899999999999999,False,34,brrt,True
3754,[],4.448885930702119,2.5425964249473254,0.5085192849894651,2.0050457092864917,1.26136870895897,0.8809930194935633,1.400000000000034,rrryygrrryyg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_straight1' 'nb_right4'
 'sb_straight2' 'wb_left2' 'wb_straight1' 'wb_straight2']",13.300000000000011,24.5,1.0,-1.0,False,34,brrt,False
3755,[],0.5,5.000000000000623,1.0000000000001557,10.057181031573919,9999.0,0.9025623200093404,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'eb_right3' 'sb_left1' 'wb_left2' 'wb_straight3'],11.699999999999996,21.1,1.0,-1.0,False,34,brrt,False
3756,"[{'lane': '1si_0', 'other id': 'eb_right4', 'other speed': 9.62443869649876, 'other type': 'Car', 'pos': 197.189082680357, 'speed': 0.049129306492943225, 'status': 'collider', 'time': 8.600000000000001}
 {'lane': '1si_1', 'other id': 'eb_straight1', 'other speed': 0.0, 'other type': 'Car', 'pos': 203.19163237311383, 'speed': 13.139393872522295, 'status': 'victim', 'time': 8.699999999999996}]",12.239393872522294,9.000000000000004,2.000000000000001,2.0174400681990505,1.360932559718905,0.8989137163913339,1.2801349258441084,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'sb_left1' 'wb_left1' 'wb_left2' 'wb_straight2'],8.699999999999996,27.300000000000004,1.0,8.5,False,34,brrt,True
3757,[],8.790069331446006,0.8675106383896924,0.1735021276779385,9.829716302796895,3.5150389078845614,0.0,1.400000000000034,rrryygrrryyg,['eb_straight2' 'nb_left1' 'wb_left1' 'wb_left2'],6.700000000000003,11.100000000000009,0.0,-1.0,False,35,seq,False
3758,[],3.7445466106589502,3.658452616457737,0.7316905232915474,2.0009999999999764,1.0460180452271977,0.9237742401331754,1.400000000000034,rrrGGgrrrGGg,['eb_straight2'],27.299999999999997,34.0,1.0,-1.0,False,35,seq,False
3759,[],9.761172993107243,8.008800905484712,1.752200226371178,22.30333052074434,99.01780778369493,0.9002895691989904,1.400000000000034,rrrGGgrrrGGg,['eb_left2' 'eb_right1' 'nb_left1' 'wb_left1' 'wb_right2'],5.199999999999996,16.300000000000004,1.0,-1.0,False,35,seq,False
3760,[],5.808610144764201,5.000000000000117,1.0000000000000293,7.257766859411788,2.4956188814566898,0.9002435746200705,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'eb_right1' 'eb_straight1' 'sb_straight3' 'wb_left1'
 'wb_right1' 'wb_straight1']",7.899999999999999,19.6,1.0,-1.0,False,35,seq,False
3761,[],0.5,5.000000000000406,1.0000000000001015,10.057181031573919,4.486186115414077,3.81349742873623,1.400000000000034,GGgrrrGGgrrr,['nb_left4' 'sb_left1'],25.30000000000001,34.7,1.0,-1.0,True,35,seq,False
3762,[],0.5,5.000000000000235,1.0000000000000588,23.25068535642663,3.494788330390024,3.429704961376851,1.400000000000034,GGgrrrGGgrrr,['nb_left4' 'sb_left1' 'sb_left2'],24.5,33.8,1.0,-1.0,True,35,seq,False
3763,[],5.109605917598229,8.187671031337302,1.7969177578343256,10.256670066993365,9999.0,0.900243574620083,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'sb_left2' 'wb_left1' 'wb_left2' 'wb_straight1'],5.600000000000001,16.4,0.0,-1.0,False,35,seq,False
3764,[],0.25630076174241234,5.000000000001233,1.0000000000003082,29.361111111111086,9999.0,1.033191571257843,1.400000000000034,rrGrrrrrGrrr,['nb_left3' 'nb_left4' 'sb_left1' 'sb_left2' 'sb_straight3'],13.299999999999997,24.0,1.0,-1.0,True,35,seq,False
3765,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 7.745333833118461, 'other type': 'Car', 'pos': 200.898, 'speed': 0.0, 'status': 'collider', 'time': 7.300000000000011}]",12.99,9.000000000000004,2.000000000000001,2.0081000715991877,1.1561321022031503,0.9002435746200369,1.400000000000034,rrryygrrryyg,"['eb_left1' 'eb_left2' 'eb_right2' 'nb_left3' 'sb_left2' 'wb_left2'
 'wb_left3' 'wb_right1' 'wb_straight2']",7.400000000000006,17.400000000000006,2.0,7.200000000000003,False,35,seq,True
3766,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 7.745333833118461, 'other type': 'Car', 'pos': 200.898, 'speed': 0.0, 'status': 'collider', 'time': 7.300000000000011}]",12.99,9.000000000000004,2.000000000000001,2.0081000715991877,1.1561321022031503,0.9002435746200369,1.2801349258441057,rrryygrrryyg,"['eb_left1' 'eb_left2' 'eb_right2' 'nb_left3' 'sb_left2' 'wb_left1'
 'wb_left2' 'wb_right1' 'wb_straight2']",7.400000000000006,17.400000000000006,2.0,7.200000000000003,False,35,fs,True
3767,[],7.502209371623197,1.493257996757702,0.2986515993515404,8.348891605345386,2.7181617247873096,0.9030032281341948,1.400000000000034,rrryygrrryyg,"['eb_left2' 'eb_left3' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_right1' 'wb_straight2']",7.1000000000000085,11.900000000000006,0.0,-1.0,False,35,fs,False
3768,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 7.049429999999999, 'other type': 'Car', 'pos': 200.898, 'speed': 0.0, 'status': 'collider', 'time': 7.300000000000011}]",12.99,9.000000000000004,2.000000000000001,2.0081000715991877,1.1561321022031503,0.9002435746200369,1.2801349258441057,rrryygrrryyg,"['eb_left1' 'eb_left2' 'eb_right2' 'nb_left3' 'sb_left2' 'wb_left1'
 'wb_left2' 'wb_right1' 'wb_straight2']",7.400000000000006,17.400000000000006,2.0,7.200000000000003,False,35,fs,True
3769,[],7.502209371623197,1.493257996757702,0.2986515993515404,8.348891605345386,2.7181617247873096,0.9030032281341948,1.400000000000034,rrryygrrryyg,"['eb_left2' 'eb_left3' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_left2'
 'wb_right1' 'wb_straight2']",7.1000000000000085,11.900000000000006,0.0,-1.0,False,35,fs,False
3770,[],0.0,3.2554830188523165,0.6510966037704633,2.0106097305530852,1.1094404029990685,0.9002435746200552,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'sb_left2' 'wb_left1' 'wb_left2' 'wb_right2'
 'wb_straight2']",7.699999999999996,19.6,1.0,7.5,False,35,brrt,True
